review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_themes
779,abdrug bentahuuuu,3,2025-10-17,Dashen Bank,Google Play,NEGATIVE,0.7569701075553894,"Transaction Performance, User Interface (UI) & Experience"
780,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Dashen Bank,Google Play,NEGATIVE,0.9998059868812561,"Transaction Performance, User Interface (UI) & Experience"
781,Best application,5,2025-10-14,Dashen Bank,Google Play,POSITIVE,0.9998098015785217,"Transaction Performance, User Interface (UI) & Experience"
782,easy,5,2025-10-14,Dashen Bank,Google Play,POSITIVE,0.9972309470176697,"Transaction Performance, User Interface (UI) & Experience"
783,lmo,5,2025-10-13,Dashen Bank,Google Play,POSITIVE,0.9923747181892395,"Transaction Performance, User Interface (UI) & Experience"
784,meseret birara,5,2025-10-12,Dashen Bank,Google Play,NEGATIVE,0.7238976955413818,"Transaction Performance, User Interface (UI) & Experience"
785,it doesn't let me open my account,1,2025-10-12,Dashen Bank,Google Play,NEGATIVE,0.9643087983131409,"Transaction Performance, User Interface (UI) & Experience"
786,very good,1,2025-10-11,Dashen Bank,Google Play,POSITIVE,0.9998520612716675,"Transaction Performance, User Interface (UI) & Experience"
787,it is the best,5,2025-10-11,Dashen Bank,Google Play,POSITIVE,0.9998602867126465,"Transaction Performance, User Interface (UI) & Experience"
788,nice and best,5,2025-10-10,Dashen Bank,Google Play,POSITIVE,0.9998648166656494,"Transaction Performance, User Interface (UI) & Experience"
789,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,Dashen Bank,Google Play,NEGATIVE,0.9998096823692322,"Transaction Performance, User Interface (UI) & Experience"
790,hayelu Beranu Bashre,5,2025-10-07,Dashen Bank,Google Play,POSITIVE,0.9403011202812195,"Transaction Performance, User Interface (UI) & Experience"
791,👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,Dashen Bank,Google Play,NEGATIVE,0.9885033965110779,"Transaction Performance, User Interface (UI) & Experience"
792,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,Dashen Bank,Google Play,NEGATIVE,0.9973627924919128,"Transaction Performance, User Interface (UI) & Experience"
793,perfect,5,2025-10-06,Dashen Bank,Google Play,POSITIVE,0.9998517036437988,"Transaction Performance, User Interface (UI) & Experience"
794,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Dashen Bank,Google Play,NEGATIVE,0.7281898856163025,"Transaction Performance, User Interface (UI) & Experience"
795,wow,5,2025-10-04,Dashen Bank,Google Play,POSITIVE,0.999592125415802,"Transaction Performance, User Interface (UI) & Experience"
796,tadesa melka tulluu,1,2025-10-04,Dashen Bank,Google Play,NEGATIVE,0.9457598328590393,"Transaction Performance, User Interface (UI) & Experience"
797,I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,Dashen Bank,Google Play,NEGATIVE,0.9991094470024109,"Transaction Performance, User Interface (UI) & Experience"
798,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Dashen Bank,Google Play,NEGATIVE,0.9987977743148804,"Transaction Performance, User Interface (UI) & Experience"
799,withdraw,1,2025-10-02,Dashen Bank,Google Play,NEGATIVE,0.99894779920578,"Transaction Performance, User Interface (UI) & Experience"
800,It takes gazillion years to open 😶,3,2025-10-02,Dashen Bank,Google Play,NEGATIVE,0.9909953474998474,"Transaction Performance, User Interface (UI) & Experience"
801,this app is outstanding,5,2025-10-01,Dashen Bank,Google Play,POSITIVE,0.9998713731765747,"Transaction Performance, User Interface (UI) & Experience"
802,totally bad,1,2025-10-01,Dashen Bank,Google Play,NEGATIVE,0.9997747540473938,"Transaction Performance, User Interface (UI) & Experience"
803,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Dashen Bank,Google Play,NEGATIVE,0.9886035919189453,"Transaction Performance, User Interface (UI) & Experience"
804,nice app,5,2025-09-30,Dashen Bank,Google Play,POSITIVE,0.9998061060905457,"Transaction Performance, User Interface (UI) & Experience"
805,ሙነጃት አብድላ ሸረፍ,2,2025-09-30,Dashen Bank,Google Play,NEGATIVE,0.8337253928184509,"Transaction Performance, User Interface (UI) & Experience"
806,it fast service,5,2025-09-29,Dashen Bank,Google Play,POSITIVE,0.999433696269989,"Transaction Performance, User Interface (UI) & Experience"
807,"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Dashen Bank,Google Play,POSITIVE,0.9994186162948608,"Transaction Performance, User Interface (UI) & Experience"
808,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Dashen Bank,Google Play,NEGATIVE,0.9984353184700012,"Transaction Performance, User Interface (UI) & Experience"
809,I love it 👍,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9998791217803955,"Transaction Performance, User Interface (UI) & Experience"
810,Best,5,2025-09-28,Dashen Bank,Google Play,POSITIVE,0.9997941851615906,"Transaction Performance, User Interface (UI) & Experience"
811,gooe,5,2025-09-28,Dashen Bank,Google Play,NEGATIVE,0.9992986917495728,"Transaction Performance, User Interface (UI) & Experience"
812,Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9997637867927551,"Transaction Performance, User Interface (UI) & Experience"
813,cool app,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.999824583530426,"Transaction Performance, User Interface (UI) & Experience"
814,App That makes cashless society in our century and Easy to use.,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9961215853691101,"Transaction Performance, User Interface (UI) & Experience"
815,tadass,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.9969047904014587,"Transaction Performance, User Interface (UI) & Experience"
816,ሙሃጂራ,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
817,It is an amazing app and all in one,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9998719692230225,"Transaction Performance, User Interface (UI) & Experience"
818,i dont like it,1,2025-09-27,Dashen Bank,Google Play,NEGATIVE,0.9909656047821045,"Transaction Performance, User Interface (UI) & Experience"
819,Dashen is the Future,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.9976993203163147,"Transaction Performance, User Interface (UI) & Experience"
820,the best version in 🇪🇹,5,2025-09-27,Dashen Bank,Google Play,POSITIVE,0.999782145023346,"Transaction Performance, User Interface (UI) & Experience"
821,excellent,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998434782028198,"Transaction Performance, User Interface (UI) & Experience"
822,"its amazing app, visually stunning",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998769760131836,"Transaction Performance, User Interface (UI) & Experience"
823,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.9995762705802917,"Transaction Performance, User Interface (UI) & Experience"
824,the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998315572738647,"Transaction Performance, User Interface (UI) & Experience"
825,I love the new user interface,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998557567596436,"Transaction Performance, User Interface (UI) & Experience"
826,"Appreciated, Always one step ahead!",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998669624328613,"Transaction Performance, User Interface (UI) & Experience"
827,👌👌,5,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
828,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.9990849494934082,"Transaction Performance, User Interface (UI) & Experience"
829,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9997037053108215,"Transaction Performance, User Interface (UI) & Experience"
830,it can't do without data or wifi,1,2025-09-26,Dashen Bank,Google Play,NEGATIVE,0.8546763062477112,"Transaction Performance, User Interface (UI) & Experience"
831,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9996398687362671,"Transaction Performance, User Interface (UI) & Experience"
832,So nice !,5,2025-09-26,Dashen Bank,Google Play,POSITIVE,0.9998644590377808,"Transaction Performance, User Interface (UI) & Experience"
833,What's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Dashen Bank,Google Play,NEGATIVE,0.9996622800827026,"Transaction Performance, User Interface (UI) & Experience"
834,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Dashen Bank,Google Play,POSITIVE,0.9998483657836914,"Transaction Performance, User Interface (UI) & Experience"
835,excellent UI improvement 💯💯,5,2025-09-24,Dashen Bank,Google Play,POSITIVE,0.9994623064994812,"Transaction Performance, User Interface (UI) & Experience"
836,one of the best app in Ethiopia .,5,2025-09-24,Dashen Bank,Google Play,POSITIVE,0.999811589717865,"Transaction Performance, User Interface (UI) & Experience"
837,great app,5,2025-09-23,Dashen Bank,Google Play,POSITIVE,0.999821126461029,"Transaction Performance, User Interface (UI) & Experience"
838,it is good but some times says duplicate transaction why? and text,5,2025-09-23,Dashen Bank,Google Play,NEGATIVE,0.9683175086975098,"Transaction Performance, User Interface (UI) & Experience"
839,The worst app. It needs updating everyday. Ouch 🤕,1,2025-09-19,Dashen Bank,Google Play,NEGATIVE,0.9998214840888977,"Transaction Performance, User Interface (UI) & Experience"
840,safe and secure,3,2025-09-18,Dashen Bank,Google Play,POSITIVE,0.9998433589935303,"Transaction Performance, User Interface (UI) & Experience"
841,በጣም ምቹ ነው,4,2025-09-15,Dashen Bank,Google Play,NEGATIVE,0.8337253928184509,"Transaction Performance, User Interface (UI) & Experience"
842,"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Dashen Bank,Google Play,NEGATIVE,0.9993507266044617,"Transaction Performance, User Interface (UI) & Experience"
843,Your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Dashen Bank,Google Play,NEGATIVE,0.9945451021194458,"Transaction Performance, User Interface (UI) & Experience"
844,ዳሺባክ,5,2025-09-11,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
845,total,5,2025-09-11,Dashen Bank,Google Play,POSITIVE,0.9983636736869812,"Transaction Performance, User Interface (UI) & Experience"
846,dashen super app is the best,5,2025-09-10,Dashen Bank,Google Play,POSITIVE,0.9998204112052917,"Transaction Performance, User Interface (UI) & Experience"
847,zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,5,2025-09-09,Dashen Bank,Google Play,NEGATIVE,0.9952489733695984,"Transaction Performance, User Interface (UI) & Experience"
848,not werke,2,2025-09-08,Dashen Bank,Google Play,NEGATIVE,0.9970670342445374,"Transaction Performance, User Interface (UI) & Experience"
849,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Dashen Bank,Google Play,NEGATIVE,0.9998086094856262,"Transaction Performance, User Interface (UI) & Experience"
850,simple and easy to use,5,2025-09-08,Dashen Bank,Google Play,POSITIVE,0.9997318387031555,"Transaction Performance, User Interface (UI) & Experience"
851,meke,4,2025-09-07,Dashen Bank,Google Play,POSITIVE,0.9576797485351562,"Transaction Performance, User Interface (UI) & Experience"
852,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,Dashen Bank,Google Play,NEGATIVE,0.9997312426567078,"Transaction Performance, User Interface (UI) & Experience"
853,bad specialy at weekends,1,2025-09-07,Dashen Bank,Google Play,NEGATIVE,0.999614953994751,"Transaction Performance, User Interface (UI) & Experience"
854,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.9967774748802185,"Transaction Performance, User Interface (UI) & Experience"
855,It is good apps but it needs strong network,5,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.970344603061676,"Transaction Performance, User Interface (UI) & Experience"
856,very slow,3,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.9997065663337708,"Transaction Performance, User Interface (UI) & Experience"
857,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Dashen Bank,Google Play,NEGATIVE,0.9970771074295044,"Transaction Performance, User Interface (UI) & Experience"
858,lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Dashen Bank,Google Play,NEGATIVE,0.974568247795105,"Transaction Performance, User Interface (UI) & Experience"
859,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Dashen Bank,Google Play,POSITIVE,0.9979987740516663,"Transaction Performance, User Interface (UI) & Experience"
860,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Dashen Bank,Google Play,NEGATIVE,0.999657154083252,"Transaction Performance, User Interface (UI) & Experience"
861,"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Dashen Bank,Google Play,NEGATIVE,0.9980061650276184,"Transaction Performance, User Interface (UI) & Experience"
862,great 👍,5,2025-09-02,Dashen Bank,Google Play,POSITIVE,0.9997692704200745,"Transaction Performance, User Interface (UI) & Experience"
863,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Dashen Bank,Google Play,NEGATIVE,0.9998026490211487,"Transaction Performance, User Interface (UI) & Experience"
864,dashin bank,5,2025-08-30,Dashen Bank,Google Play,POSITIVE,0.9924732446670532,"Transaction Performance, User Interface (UI) & Experience"
865,muhaammad bakko,5,2025-08-30,Dashen Bank,Google Play,NEGATIVE,0.9322325587272644,"Transaction Performance, User Interface (UI) & Experience"
866,goog,5,2025-08-29,Dashen Bank,Google Play,NEGATIVE,0.9989757537841797,"Transaction Performance, User Interface (UI) & Experience"
867,un functional app,1,2025-08-29,Dashen Bank,Google Play,NEGATIVE,0.998763918876648,"Transaction Performance, User Interface (UI) & Experience"
868,trnes far,5,2025-08-27,Dashen Bank,Google Play,NEGATIVE,0.6042300462722778,"Transaction Performance, User Interface (UI) & Experience"
869,shimalis,4,2025-08-25,Dashen Bank,Google Play,POSITIVE,0.9664985537528992,"Transaction Performance, User Interface (UI) & Experience"
870,አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Dashen Bank,Google Play,NEGATIVE,0.9366679191589355,"Transaction Performance, User Interface (UI) & Experience"
871,excellent mobile banking digital,5,2025-08-24,Dashen Bank,Google Play,POSITIVE,0.9998231530189514,"Transaction Performance, User Interface (UI) & Experience"
872,"Excellent, and it's truly a super app!",5,2025-08-24,Dashen Bank,Google Play,POSITIVE,0.9998637437820435,"Transaction Performance, User Interface (UI) & Experience"
873,very nice app,5,2025-08-23,Dashen Bank,Google Play,POSITIVE,0.9998562335968018,"Transaction Performance, User Interface (UI) & Experience"
874,can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Dashen Bank,Google Play,NEGATIVE,0.9997205138206482,"Transaction Performance, User Interface (UI) & Experience"
875,seche,1,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9675268530845642,"Transaction Performance, User Interface (UI) & Experience"
876,very fast bank,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9985563158988953,"Transaction Performance, User Interface (UI) & Experience"
877,good and well,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9998481273651123,"Transaction Performance, User Interface (UI) & Experience"
878,what a bank it is,5,2025-08-22,Dashen Bank,Google Play,POSITIVE,0.9696677327156067,"Transaction Performance, User Interface (UI) & Experience"
879,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Dashen Bank,Google Play,POSITIVE,0.9990369081497192,"Transaction Performance, User Interface (UI) & Experience"
880,nic,5,2025-08-20,Dashen Bank,Google Play,POSITIVE,0.9977141618728638,"Transaction Performance, User Interface (UI) & Experience"
881,easy to use and the best one,5,2025-08-17,Dashen Bank,Google Play,POSITIVE,0.9998494386672974,"Transaction Performance, User Interface (UI) & Experience"
882,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Dashen Bank,Google Play,NEGATIVE,0.9997392296791077,"Transaction Performance, User Interface (UI) & Experience"
883,very good app,5,2025-08-16,Dashen Bank,Google Play,POSITIVE,0.9998675584793091,"Transaction Performance, User Interface (UI) & Experience"
884,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Dashen Bank,Google Play,NEGATIVE,0.999725878238678,"Transaction Performance, User Interface (UI) & Experience"
885,አሪፍ,5,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
886,best but USSD is necessary,5,2025-08-15,Dashen Bank,Google Play,POSITIVE,0.6782341003417969,"Transaction Performance, User Interface (UI) & Experience"
887,"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,Dashen Bank,Google Play,POSITIVE,0.9985429048538208,"Transaction Performance, User Interface (UI) & Experience"
888,still it's essay for user,4,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.8707893490791321,"Transaction Performance, User Interface (UI) & Experience"
889,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Dashen Bank,Google Play,NEGATIVE,0.995208203792572,"Transaction Performance, User Interface (UI) & Experience"
890,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9996106028556824,"Transaction Performance, User Interface (UI) & Experience"
891,"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9990180730819702,"Transaction Performance, User Interface (UI) & Experience"
892,የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.9200407862663269,"Transaction Performance, User Interface (UI) & Experience"
893,በጣም ችግር አለበት,1,2025-08-14,Dashen Bank,Google Play,NEGATIVE,0.8337253928184509,"Transaction Performance, User Interface (UI) & Experience"
894,great 👍 app,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9995050430297852,"Transaction Performance, User Interface (UI) & Experience"
895,"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Dashen Bank,Google Play,NEGATIVE,0.9997575879096985,"Transaction Performance, User Interface (UI) & Experience"
896,very poor and time taking to use,1,2025-08-13,Dashen Bank,Google Play,NEGATIVE,0.9997921586036682,"Transaction Performance, User Interface (UI) & Experience"
897,it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9996755123138428,"Transaction Performance, User Interface (UI) & Experience"
898,the new version is so good I like it,5,2025-08-13,Dashen Bank,Google Play,POSITIVE,0.9998716115951538,"Transaction Performance, User Interface (UI) & Experience"
899,good job my dashen super app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9996693134307861,"Transaction Performance, User Interface (UI) & Experience"
900,Some connection issues,3,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9717356562614441,"Transaction Performance, User Interface (UI) & Experience"
901,verry slow app 🤢,1,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9986931681632996,"Transaction Performance, User Interface (UI) & Experience"
902,best bauget app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.998792290687561,"Transaction Performance, User Interface (UI) & Experience"
903,its good but he said uptede me 😠🤕,2,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9973610043525696,"Transaction Performance, User Interface (UI) & Experience"
904,network issue,1,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9874956011772156,"Transaction Performance, User Interface (UI) & Experience"
905,እንጠቀምበት,5,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.6970564723014832,"Transaction Performance, User Interface (UI) & Experience"
906,fast and easy to use great App.,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9997286200523376,"Transaction Performance, User Interface (UI) & Experience"
907,Best Performing and Fast Financial app,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9997550845146179,"Transaction Performance, User Interface (UI) & Experience"
908,well done keep it up,5,2025-08-12,Dashen Bank,Google Play,POSITIVE,0.9996840953826904,"Transaction Performance, User Interface (UI) & Experience"
909,good but it takes forever to load,3,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.9274641275405884,"Transaction Performance, User Interface (UI) & Experience"
910,"It's very good, but there are some things that need to be improved by (speed & receipt view) to be competitive with the companies in the country, i.e.cbe&telebirr.",4,2025-08-12,Dashen Bank,Google Play,NEGATIVE,0.8449758887290955,"Transaction Performance, User Interface (UI) & Experience"
911,my favorite 💗💗💗,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9974082112312317,"Transaction Performance, User Interface (UI) & Experience"
912,Good app,5,2025-08-11,Dashen Bank,Google Play,POSITIVE,0.9998493194580078,"Transaction Performance, User Interface (UI) & Experience"
913,"This is boring Mobile banking app, it is not work properly .so slow!",1,2025-08-11,Dashen Bank,Google Play,NEGATIVE,0.9998206496238708,"Transaction Performance, User Interface (UI) & Experience"
914,"improve the app, please. it is not working. It says response timeout",1,2025-08-10,Dashen Bank,Google Play,NEGATIVE,0.9996850490570068,"Transaction Performance, User Interface (UI) & Experience"
915,modern perfect app interface with the best banking tools 👏,5,2025-08-09,Dashen Bank,Google Play,POSITIVE,0.9996292591094971,"Transaction Performance, User Interface (UI) & Experience"
916,when i tried to open the app it re-downloading something big 3GB 4GB size and after 3 hours late it will open. it's my experience Very worst app it isn't lite app not works in every situation of networks.,1,2025-08-08,Dashen Bank,Google Play,NEGATIVE,0.9994574189186096,"Transaction Performance, User Interface (UI) & Experience"
917,"poor, glitch stack",1,2025-08-07,Dashen Bank,Google Play,NEGATIVE,0.9998161196708679,"Transaction Performance, User Interface (UI) & Experience"
918,slowest banking app ever used,3,2025-08-07,Dashen Bank,Google Play,NEGATIVE,0.998941957950592,"Transaction Performance, User Interface (UI) & Experience"
919,Good 👍,5,2025-08-05,Dashen Bank,Google Play,POSITIVE,0.9998576641082764,"Transaction Performance, User Interface (UI) & Experience"
920,Dashen Bank super app is the best app,5,2025-08-05,Dashen Bank,Google Play,POSITIVE,0.9998195767402649,"Transaction Performance, User Interface (UI) & Experience"
921,would most likely rate it even less but it does have it's perks. But for the most part the whole app is filled with bugs and it stops being responsive almost everytime. Besides some new features and the new UI design I most definitely prefer the old amole Version. either fix this mess or bring back Amole,2,2025-08-01,Dashen Bank,Google Play,NEGATIVE,0.9994837045669556,"Transaction Performance, User Interface (UI) & Experience"
922,sometimes is not working to be honest,1,2025-08-01,Dashen Bank,Google Play,NEGATIVE,0.9997746348381042,"Transaction Performance, User Interface (UI) & Experience"
923,Why isn't this app working?,5,2025-07-29,Dashen Bank,Google Play,NEGATIVE,0.9989972710609436,"Transaction Performance, User Interface (UI) & Experience"
924,network error,5,2025-07-29,Dashen Bank,Google Play,NEGATIVE,0.9996863603591919,"Transaction Performance, User Interface (UI) & Experience"
925,fast,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.9989494681358337,"Transaction Performance, User Interface (UI) & Experience"
926,100 good,5,2025-07-29,Dashen Bank,Google Play,POSITIVE,0.999860405921936,"Transaction Performance, User Interface (UI) & Experience"
927,It stop working most of the time.,2,2025-07-28,Dashen Bank,Google Play,NEGATIVE,0.999619722366333,"Transaction Performance, User Interface (UI) & Experience"
928,i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,1,2025-07-28,Dashen Bank,Google Play,NEGATIVE,0.9924798011779785,"Transaction Performance, User Interface (UI) & Experience"
929,Best app,5,2025-07-25,Dashen Bank,Google Play,POSITIVE,0.999686598777771,"Transaction Performance, User Interface (UI) & Experience"
930,"Simple for usage and well designed, attractive in its visual design, ""Always One Step Ahead""",5,2025-07-24,Dashen Bank,Google Play,POSITIVE,0.9998588562011719,"Transaction Performance, User Interface (UI) & Experience"
931,amazing product,5,2025-07-23,Dashen Bank,Google Play,POSITIVE,0.9998769760131836,"Transaction Performance, User Interface (UI) & Experience"
932,"this app is not good and compatible with other Ethiopian bank apps, it is not fast, is stacks sometimes ,even some days it stops working at all.",1,2025-07-23,Dashen Bank,Google Play,NEGATIVE,0.9994491934776306,"Transaction Performance, User Interface (UI) & Experience"
933,like it,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9997184872627258,"Transaction Performance, User Interface (UI) & Experience"
934,Great always one step ahead and most reliable bank,5,2025-07-22,Dashen Bank,Google Play,POSITIVE,0.9998666048049927,"Transaction Performance, User Interface (UI) & Experience"
935,u need to start cash out service,4,2025-07-22,Dashen Bank,Google Play,NEGATIVE,0.9963886737823486,"Transaction Performance, User Interface (UI) & Experience"
936,all in one super app,5,2025-07-21,Dashen Bank,Google Play,POSITIVE,0.7361544370651245,"Transaction Performance, User Interface (UI) & Experience"
937,Fayla,5,2025-07-20,Dashen Bank,Google Play,POSITIVE,0.9678626656532288,"Transaction Performance, User Interface (UI) & Experience"
938,"The app even in its' first phase is too far one step booster that enables a user to perform a seamless Banking service with multi step security features at his/her comfort zone. It really assured that Dashen Bank is living the Logo ""ALWAYS ONE STEP AHEAD""",5,2025-07-20,Dashen Bank,Google Play,POSITIVE,0.9944331049919128,"Transaction Performance, User Interface (UI) & Experience"
939,ይሄ App ደስ ይላል ሁላችሁም አውርዱት እላለሁ🤭,5,2025-07-19,Dashen Bank,Google Play,NEGATIVE,0.9382806420326233,"Transaction Performance, User Interface (UI) & Experience"
940,"Best App .. Good job, Dashen Bank",5,2025-07-16,Dashen Bank,Google Play,POSITIVE,0.9998065829277039,"Transaction Performance, User Interface (UI) & Experience"
941,good application,5,2025-07-15,Dashen Bank,Google Play,POSITIVE,0.999854564666748,"Transaction Performance, User Interface (UI) & Experience"
942,Excellent App ...,5,2025-07-15,Dashen Bank,Google Play,POSITIVE,0.9998494386672974,"Transaction Performance, User Interface (UI) & Experience"
